,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
22002,The Letters,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Mother Teresa, recipient of the Nobel Peace Prize, is considered one of the greatest humanitarians of modern times.  Her selfless commitment changed hearts, lives and inspired millions throughout the world.  The Letters, as told through personal letters she wrote over the last 40 years of her life, reveal a troubled and vulnerable women who grew to feel an isolation and an abandonment by God."
22003,Another Gay Sequel: Gays Gone Wild!,2008,insufficient sample,4.0,insufficient sample,9.0,Missing,Missing,"ANOTHER GAY SEQUEL finds our heroes ANDY, NICO, JAROD and GRIFF reuniting at a gay resort in sunny Fort Lauderdale for Spring Break. They participate in a contest called 'Gays Gone Wild!' to determine who can attain the most ""buttlove"" over the course of the vacation."
22004,Christmas Icetastrophe,2014,0.2727272727272727,11.0,0.21428571428571427,14.0,Missing,Missing,"This Christmas, a super frozen object is going to slam into the Earth. In the middle of a small town, and very quickly, dreams of a ""White Christmas"" will turn into a FROZEN NIGHTMARE."
22005,Seattle Superstorm,2012,Missing,Missing,insufficient sample,5.0,Missing,Missing,An object is shot down over Seattle and the debris begins to effect the local weather ultimately threatening the whole world.
22007,Just Jim,2015,insufficient sample,2.0,insufficient sample,6.0,1,"There are two or more women in this movie, but they don't talk to each other","In a small Welsh town where people talk to themselves we meet Jim, a lonely  teenager who is given the chance to increase his popularity when a cool American kid moves in next door.  Written and directed by Craig Roberts, who also plays the lead role."
22008,Dino Time,2012,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"When a daredevil kid named Ernie, his sister Julia, and his best friend Max are horsing around in Max's inventor father's workshop, they accidentally trip a time-machine into operation and find themselves transported back in time 65 million years, where they meet a T-Rex named Tyra and her rambunctious dinosaur son Dodger. The unlikely group find themselves on an amazing adventure exploring the lush prehistoric jungle, despite Tyra's evil dinosaur rivals conspiring against them - while, back in the present day, Max's dad and Ernie and Julia's overprotective mom plot their rescue."
22011,Don Gato y su pandilla,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Top Cat and the gang face a new police chief, who is not at all happy with the poor performance of officer Matute (Officer Dibble) and avoids Top Cat's scams. Lucas Buenrostro, the new police chief, has loads of technology resources and their real intention is to take the city, imposing ridiculous laws. Will test the Top Cat and all members of the gang, as well as officer Matute (Dibble). The film has been released by the Latin American branch of Warner Bros. Pictures (whose parent company, Time Warner owns Turner Entertainment, which acquired Hanna-Barbera in 1990), but there has been no word from WB if in the United States the film will be released either in theaters. The movie has become one of the most successful Mexican movies ever, earning in its 5th week $108 millions of pesos (About $ 7,929,515 dollars)"
22012,The Big Short,2015,Missing,Missing,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other",The men who made millions from a global economic meltdown.
22013,The Throwaways,2015,insufficient sample,8.0,Missing,Missing,Missing,Missing,"Notorious hacker Drew Reynolds is captured by the CIA and given a proposition - work for them or spend the rest of his life in prison. Agreeing on the condition that he can form his own team, he puts together a group of ""throwaways"" - the people deemed expendable and seemingly the worst in the organization."
22014,Sien lui yau wan III: Do do do,1991,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Having slept for a century, the monstrous Tree Devil is now awaken and starts finding lost souls again. One stormy night, a wise High Priest and his student Fong pass by the Orchid Temple and realize that it is haunted. Fong encounters two evil spirits, the seductive Lotus and her hated sister Butterfly in the temple. Although Fong knows his master wants to capture them, he finds himself being attracted by them so he sets them free. The monks stay at the temple has to be prolonged since Fong carelessly loses the valuable Gold Buddha. Later on, they come to a corrupt local town, while the High Priest meets Yin by chance and a series of misunderstandings evolve. Meanwhile, Fong encounters Lotus again and finds himself falling in love with her......."
22015,Applesauce,2015,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Every Tuesday night, radio talk show host Stevie Bricks invites his listeners to call in and share their stories. When one night he asks people to share the worst thing they’ve ever done, high school teacher Ron Welz can't resist. Big mistake—what he reveals sets off a chain of hilariously uncontrollable events adversely affecting his marriage and another couple. And when someone starts sending him body parts, his life really begins to fall apart. Who is tormenting him? An insolent high school student? His best friend? His wife? There are over eight million people in the Naked City, and everyone's a suspect."
22016,Christmas Eve,2015,0.23076923076923078,13.0,0.36363636363636365,11.0,Missing,Missing,"Hilarity, romance, and transcendence prevail after a power outage traps six different groups of New Yorkers inside elevators on Christmas Eve."
22017,John Lennon - Plastic Ono Band,2008,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Decades later it's a little hard to appreciate just how shocking Plastic Ono Band was at the time of its release. Yes, John Lennon's first post-Beatles solo album is still a must-own for any rock fan, but decades of punk, metal, and grunge have desensitized our ears somewhat to the naked howls of despair that fill tracks like ""Mother,"" ""Isolation,"" and ""I Found Out."" In addition, ""I don't believe in Beatles,"" the climactic line of ""God,"" doesn't have nearly the resonance as it did around the time of the Fab Four's breakup, when such a sentiment practically bordered on heresy. And yet it's a testament to the high quality of Lennon's songs that Plastic Ono Band continues to be an incredibly moving listening experience."
22018,The American Mall,2008,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"The executive producers of High School Musical keep the good times rolling with this upbeat musical comedy set in the one place every American teenager's home away from home - the local shopping mall. Ally (Nina Dobrev) is an optimistic adolescent singer/songwriter whose hard working mother owns the mall music shop frequented by every teen in town. When Ally shares her music with Joey (Rob Mayes), a janitor in the mall who harbors rock star ambitions, she is thrilled to find someone who can truly relate to her songs as well as her heart. Trouble looms on the horizon, however, in the form of the mall owner's spoiled rotten daughter Madison (Autumn Reeser). Madison is the kind of girl who's used to getting whatever she wants, and what she wants now could prove disastrous for both Ally's ambitions, and her mother's popular music store."
22020,Two Tigers,2007,Missing,Missing,insufficient sample,1.0,Missing,Missing,No overview found.
22021,"Sexo, Mentiras y Muertos",2011,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Viviana (Andrea Lopez) and Alicia (Martha Isabel Bolaños) have never met, but they're about to get intimately acquainted. One day, while tipping drinks back in a bar, the two women strike up a conversation that quickly turns personal, Viviana is locked in an abusive marriage, and Alicia's female lover, Lorena (Carolina Sepulveda), has recently fallen for another woman. As the two women strangers find common ground in their lives, they enter into a secret pact to kill the people who have made their lives a living hell. Seductive, bloody and shocking events send them both plummeting down a destructive path from which there is no escape"
