,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
24398,Wrony,1994,Missing,Missing,insufficient sample,1.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A thin child of about 10, nicknamed ""Crow"" because she mimics the bird, has no friends and rejects a teacher's hug. At home, she is left on her own, her mom locks her out while entertaining a lover or is asleep. One morning, Crow sees a chubby, cherubic child hugged by both parents as the father leaves for work. When the toddler is left alone, Crow lifts her through the fence and kidnaps her. That day, Crow tries to mother the child, alternately playing with and scolding her, taking her to the beach, leaving shore in a boat, pushing her into the sea in a pique, and eventually carrying the sleeping child back home. Crow returns to her own mother and asks for affection."
24401,Frame by Frame,2015,Missing,Missing,Missing,Missing,Missing,Missing,"When the Taliban ruled Afghanistan, taking a photo was a crime. After the regime fell from power in 2001, a fledgling free press emerged and a photography revolution was born. Now, as foreign troops and media withdraw, Afghanistan is left to stand on its own and so are its journalists. Set in a modern Afghanistan bursting with color and character, FRAME BY FRAME follows four Afghan photojournalists navigating a dangerous media landscape as they reframe Afghanistan for the world, and for themselves. Through cinema vérité, powerful photojournalism, and never-before-seen footage shot in secret during the Taliban regime, the film connects an audience with four humans in the pursuit of the truth."
24406,The Kingdom of Solomon,2010,Missing,Missing,Missing,Missing,Missing,Missing,"Solomon, Prophet and the King, has asked God to give him an ideal kingdom which has never been given to anybody before. He is told to prepare himself and his subjects with evil and unearthly creatures that haunt the men."
24407,House of Manson,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,"An unflinching chronicle of Charles Manson, the ex-con who was able to amass a dedicated following of young people in the late 1960s. The era of peace and love was ultimately brought to its knees following his orchestration of the notorious Sharon Tate and LaBianca murders, which sent a shockwave throughout the U.S.A and the world. To this very day, Manson remains a fascinating figure in today's world and remains incarcerated... Prepare to enter the mental and depraved world of Charles Manson."
24408,A.R.C.H.I.E.,2016,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"A recently orphaned 15-year-old who has moved to a small town to live with her uncle befriends a robotic canine with super strength, x-ray vision and the ability to talk and the pair take on a military complex, bullies, kidnappers, romance and the world."
24409,Divine Access,2015,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Jack Harriman becomes a spiritual celebrity after debunking Reverend Guy Roy on a public-access TV show. While on the road speaking his brand of truth, forces natural and supernatural lead him to question whether he has a deeper calling."
24411,Rebirth Of A Nation,2008,insufficient sample,3.0,Missing,Missing,Missing,Missing,"DJ Spooky's Rebirth of a Nation is a film project based on a remix of D.W. Griffith's infamous 1915 film Birth of a Nation. The original film was based on a novel and theater play by Thomas Dixon entitled The Clansman - essentially what Dj Spooky is doing is applying dj technique to cinema in a way that parallels, deconstructs and remixes the original. Thus Rebirth of a Nation DJ Spooky's Rebirth of a Nation has been touring for several years and has drawn acclaim around the world. From the Herod Atticus Theater at the base of the Acropolis in Greece, to the London IMAX - Europe's largest movie screen - Dj Spooky has presented the remix as an engagement with film, music, and contemporary art. He likes to think of it as ""film as found object"" in the same sense that artists such as Marcel Duchamp, Jeff Koons, Andy Warhol, and David Hammons, amongst many others, have fostered creative investigations into the idea of found objects, cinema, and ""appropriation art."""
24412,Le souvenir d'un avenir,2001,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Through photos made by the French photographer Denise Bellon, a personnal history of France."
24413,The Saviour,2005,Missing,Missing,insufficient sample,3.0,Missing,Missing,A young Church elder struggles with his faith when the married woman he has been seeing breaks off their relationship.
24417,Sullivans Banken,2001,Missing,Missing,Missing,Missing,Missing,Missing,"Emigholz presents the buildings of the great American architect Louis Sullivan (1856–1924).  “In everything that men do they leave an indelible imprint of their minds. If this suggestion be followed out, it will become surprisingly clear how each and every building reveals itself naked to the eye; how its every aspect, to the smallest detail, to the lightest move of the hand, reveals the workings of the mind of the man who made it, and who is responsible to us for it.”"
24418,Superstar: The Life and Times of Andy Warhol,1990,insufficient sample,1.0,Missing,Missing,Missing,Missing,Documentary portrait of Andy Warhol.
24420,The Nostalgist,2014,Missing,Missing,Missing,Missing,Missing,Missing,"In the futuristic city of Vanille, with properly tuned ImmerSyst Eyes &amp; Ears the world can look and sound like a paradise. But the life of a father and his young son threatens to disintegrate when the father's device begins to fail. Desperate to avoid facing his own traumatic reality, the man must venture outside to find a replacement, into a city where violence and danger lurk beneath a skim of beautiful illusion."
24421,A Walk Into the Sea: Danny Williams and the Warhol Factory,2007,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Esther Robinson's portrait of her uncle Danny Williams, Warhol's onetime lover, collaborator and filmmaker in his own right, offers a exploration of the Factory era, an homage to Williams's talent, a journey of family discovery and a compelling inquiry into Williams's mysterious disappearance at age 27."
24422,Charge,2011,Missing,Missing,Missing,Missing,Missing,Missing,"CHARGE is proof that maniacs on motorcycles can be a force for global good. The movie follows several teams to the world's first zero-emissions grand prix on the Isle of Man – the most demanding and deadly circuit on the planet – in 2009 and on their return in 2010, 2011, and 2012.  For the visionaries, it's history. For the petrol-heads it's blasphemy. What's racing without the sound and fury of internal combustion engines? CHARGE is about the future. It's about change. It's about the dream of a clean, green world. It's about the dream of winning."
24424,Noma: My Perfect Storm,2015,Missing,Missing,Missing,Missing,Missing,Missing,"A creative journey into the unique mind of René Redzepi, chef and co-owner of Noma, voted best restaurant in the world four times."
24427,The Nice Guys,2016,0.4,15.0,Missing,Missing,Missing,Missing,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.
24428,I Ship It,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,"After a bad breakup, Zoe Smallman decides to take down her ex-boyfriend in a wizard rock battle of the bands."
24431,Gourmet Club,2004,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"""Gourmet Club"" follows a doctor who belongs to a small but exclusive gourmet club, in which the five upper-class members take turns providing the main course, wagering as to who can identify a mystery exotic ingredient. Things get interesting when the doctor's gambling problem catches up with him. Desperate, he comes up with the idea to use a truly shocking mystery ingredient to fool his colleagues, but he gets more than he bargained for when the mystery meal has a surprising and powerful effect on the members."
24433,Kindergarten Cop 2,2016,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but the school's liberal, politically correct environment is more than he bargained for."
