,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
17468,Focus,2015,insufficient sample,10.0,0.3,30.0,1,"There are two or more women in this movie, but they don't talk to each other","Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans."
17469,The Gamers,2002,Missing,Missing,Missing,Missing,Missing,Missing,"Sent on a quest to rescue a princess, four clueless players must guide their players through dangerous forests, ancient ruins, and past the girl next door."
17470,Garage Sale Mystery,2013,insufficient sample,4.0,0.5,22.0,Missing,Missing,"Jennifer Shannon can always find a diamond in the rough, when it comes to garage sales, that is. Whether it's a new antique to sell at her consignment shop, an Atari game for her son or a piece of furniture for her handy husband Jason to refurbish, she has made a career out of her treasure hunting prowess. When a string of burglaries hits her town, Jennifer's keen eye for detail and her natural problem solving instincts even help her see the connection between these burglaries and local garage sales! Jennifer works with Detective Adam Iverson to investigate her theory that the perpetrators of the burglaries are fellow garage sale regulars. The case escalates to dangerous levels when Jennifer discovers the dead body of her friend. Even though the deceased's husband, Ben Douglas, finds nothing missing in their house, and the police label the death as accidental, Jennifer suspects that the death may be related to the burglaries."
17471,Merchants of Doubt,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,Spin doctors spread misinformation and confusion among American citizens to delay progress on such important issues as global climate change.
17472,Every Thing Will Be Fine,2015,insufficient sample,3.0,0.45454545454545453,11.0,Missing,Missing,"One day, driving aimlessly around the outskirts of town after a trivial domestic quarrel, a writer named Tomas accidentally hits and kills a child. Will he be able to move on?"
17474,Historia del miedo,2014,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,A hot summer. A private district with an enormous park. An abandoned plot of land in the suburbs and an uncontrollable wave of smoke spark uncertainty and chaos.
17475,The SpongeBob Movie: Sponge Out of Water,2015,Missing,Missing,0.4411764705882353,34.0,Missing,Missing,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes."
17476,Demonic,2015,Missing,Missing,0.36363636363636365,11.0,Missing,Missing,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.
17477,In God We Teach,2011,Missing,Missing,Missing,Missing,Missing,Missing,"“In God We Teach” is the story of Matthew LaClair, a student at Kearny (NJ) public high school who secretly recorded his history teacher, David Paszkiewicz in class, and accused him of proselytizing for Jesus."
17478,Into the Deep,1994,insufficient sample,4.0,Missing,Missing,Missing,Missing,"An underwater exploration beneath kelp forests in the Pacific Ocean off the coast of Southern California. The film captures the birth of a shark, squids mating, a lobster molting, a fish protecting its nest from an octopus and a sea urchin, and the sea bed covered with brittle stars."
17479,Marvel One-Shot: Item 47,2012,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Benny and Claire, a down on their luck couple find a discarded Chitauri gun, referred to as 'Item 47'..."
17480,Jim Carrey: Unnatural Act,1991,insufficient sample,3.0,Missing,Missing,Missing,Missing,"During the second season of ""In Living Color"", Jim Carrey began to prepare a stand-up comedy special. Before the special was telecast on Showtime, in November 1991, Jim's mother passed away. Jim dedicated ""Jim Carrey's Unnatural Act"" to the memory of Kathleen Carrey (aka ""Mommsie""). The special was taped at Theatre Passe Muraille in front of a live audience."
17481,Sold Out: A Threevening with Kevin Smith,2008,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Kevin Smith brings his famous and ""infamous"" Q&amp;A back to his hometown of Red Bank, New Jersey for his 37th birthday."
17482,Lady Dragon,1992,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"An ex-CIA agent living in Indonesia tracks the arms dealer who killed her husband. Along the way, she meets a young boy and his grandfather, who teach her in the ways of the Lady Dragon."
17484,La Domination Masculine,2009,Missing,Missing,Missing,Missing,Missing,Missing,"A multi-faceted look at how, in a supposedly egalitarian (Western and post-industrial) world, women are still locked into gender roles and, disproportionately, victims of violence and discrimination."
17485,Foon,2005,insufficient sample,7.0,insufficient sample,2.0,Missing,Missing,"A quasi-musical-comedy which descends into horror, set in the early sixties in a college on the outskirts of West Philadelphia. For 15 years, the graduation ball has been the preserve of the Foons - those teenagers who are immersed in weird notions of fun and who describe themselves as ""cool"". As they prepare for the graduation ball, it is decided to open up invitations to the nerd underdogs. The eternal rivalry between the cool kids and the nerds is played out with colourful costumes and kooky hairdos."
17486,The Magic Flute,2006,insufficient sample,7.0,Missing,Missing,Missing,Missing,"During World War I, in an unnamed country, a soldier named Tamino is sent by the Queen of the Night to rescue her daughter Pamina from the clutches of the supposedly evil Sarastro. But all is not as it seems."
17487,The Second Best Exotic Marigold Hotel,2015,insufficient sample,2.0,0.6153846153846154,13.0,Missing,Missing,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.
17488,Piggy,2012,Missing,Missing,insufficient sample,9.0,Missing,Missing,"London, modern day: Joe, a mild mannered young man is bored by his life. When his beloved brother is murdered Joe finds solace in Piggy, one of his brother's old friends. Piggy helps Joe to cope with grief, intent on saving him and helping him get justice for his brother's killing. As their friendship grows Joe finds himself in an increasing dangerous and murky world of violence and revenge. As Joe life collapses around him he starts to question who Piggy really is, and how honest he's really been with him. When Joe confronts Piggy a series of events are put in place that lead to a disastrous climax. Written by Anonymous  (IMDb.com)."
17490,Si Ren Ding Zhi,2013,Missing,Missing,insufficient sample,6.0,Missing,Missing,"From the director of Back to 1942, Feng Xiaogang, comes PERSONAL TAILOR, one of the most unique films you'll see in this upcoming holiday season. Imagine a team that will sacrifice themselves for your dream at any cost -- but only if that dream makes you a better person. And only if that dream lasts a single day... What would your dream be? Where would you go? What would you do? And after that single day, what would happen to you?"
17491,Hank and Asha,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,An Indian student in Prague and a lonely New Yorker correspond online through video letters. A voyeuristic love story about aching for human connection in a hyper-connected world.
17492,Thank You a Lot,2014,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"A struggling, two-bit music manager will lose his job unless he signs a reclusive country music singer, James Hand, who also happens to be his estranged father."
